YEAR;MO;DY;HR;ALLSKY_SFC_SW_DWN;T2M;RH2M;WS10M;WS50M;Wind_80m;Air_Density;Power_Output_kW;Solar_Output_kW;Total_Power_Output_kW;H2_Production_kg;System_Efficiency
2024;5;31;15;304,85;21,36;78,27;5,73;8,13;8,682950859;1,19854589;417,2867461;1114,22675;1531,513496;28,03991308;72,14%
2024;5;31;16;232,2;21,32;78,59;6,29;8,75;9,345119314;1,198708697;492,3709467;848,691;1341,061947;24,55164476;72,13%
2024;5;31;17;150,57;21,14;79,99;6,86;9,26;9,889806268;1,199441877;557,4536918;550,33335;1107,787042;20,27587683;72,11%
2024;5;31;18;69,12;20,77;82,58;7,19;9,43;10,07136859;1,20095179;580,3631895;252,6336;832,9967895;15,23855574;72,08%
2024;5;31;19;9,65;20,34;86,06;7,1;9,06;9,676203541;1,202711336;533,1812032;35,27075;568,4519532;10,3928599;72,03%
2024;5;31;20;0;20,07;88,05;6,91;8,72;9,313078905;1,203818805;490,7293373;0;490,7293373;8,968514566;72,01%
2024;5;31;21;0;19,95;88,61;6,86;8,58;9,163556995;1,204311668;473,5928003;0;473,5928003;8,653886716;72,00%
2024;5;31;22;0;19,85;89,11;6,7;8,33;8,896553587;1,204722696;443,3059288;0;443,3059288;8,099334336;71,99%
2024;5;31;23;0;19,74;89,7;6,46;7,97;8,512068678;1,205175151;400,8124208;0;400,8124208;7,321845984;71,97%
2024;6;1;0;0;19,62;90,46;6,24;7,68;8,202344723;1,205669126;367,6595933;0;367,6595933;6,715106511;71,96%
2024;6;1;1;0;19,51;90,95;6,1;7,46;7,967381723;1,206122292;343,1639987;0;343,1639987;6,26674946;71,95%
2024;6;1;2;0;19,45;91,32;6,06;7,39;7,892620769;1,206369617;335,5148875;0;335,5148875;6,126552939;71,95%
2024;6;1;3;0;19,45;91,02;6,37;7,78;8,309146087;1,206369617;379,2595078;0;379,2595078;6,925336367;71,95%
2024;6;1;4;0;19,52;89,36;6,8;8,3;8,864513177;1,206081081;440,1934009;0;440,1934009;8,038780605;71,95%
2024;6;1;5;0;19,58;87,08;7,08;8,63;9,216957677;1,205833874;480,3672812;0;480,3672812;8,773164675;71,96%
2024;6;1;6;40,92;19,64;85,67;7,31;8,84;9,441240541;1,205586769;506,4911046;149,5626;656,0537046;11,98280426;71,96%
2024;6;1;7;130,65;19,82;84,15;7,65;9,13;9,750964495;1,204846059;543,1244704;477,52575;1020,65022;18,64681324;71,98%
2024;6;1;8;222,9;20,06;82,26;7,81;9,33;9,964567222;1,203859862;568,6384331;814,6995;1383,337933;25,28137848;72,01%
2024;6;1;9;354,85;20,37;80,33;7,66;9,26;9,889806268;1,20258841;558,9160771;1296,97675;1855,892827;33,93222121;72,04%
2024;6;1;10;501,77;20,72;78,49;7,4;9,15;9,772324768;1,201156123;544,0329417;1833,96935;2378,002292;43,49933532;72,07%
2024;6;1;11;660,95;21,05;76,99;7,09;8,99;9,601442586;1,199808804;522,9851927;2415,77225;2938,757443;53,78149883;72,11%
2024;6;1;12;790,25;21,25;76,49;6,81;8,8;9,398519995;1,198993716;498,7182684;2888,36375;3387,082018;62,00337324;72,13%
2024;6;1;13;723,38;21,32;76,66;6,74;8,81;9,409200132;1,198708697;499,8485983;2643,9539;3143,802498;57,5555233;72,13%
2024;6;1;14;676,92;21,34;76,92;6,81;8,94;9,548041904;1,198627288;516,1434358;2474,1426;2990,286036;54,74652104;72,13%
2024;6;1;15;650,28;21,31;77,17;6,76;8,93;9,537361768;1,198749406;514,9336297;2376,7734;2891,70703;52,93952278;72,13%
2024;6;1;16;485,3;21,21;77,83;6,73;8,92;9,526681632;1,199156645;513,8467737;1773,7715;2287,618274;41,87444607;72,12%
2024;6;1;17;316,65;21,01;79,12;6,89;9,03;9,644163132;1,199971954;528,1418703;1157,35575;1685,49762;30,84417866;72,10%
2024;6;1;18;145,88;20,69;81,11;7,1;9,1;9,718924086;1,201278757;537,6658729;533,1914;1070,857273;19,58771898;72,07%
2024;6;1;19;14,73;20,26;84,35;6,86;8,61;9,195597405;1,203039262;476,7861792;53,83815;530,6243292;9,700189831;72,03%
2024;6;1;20;0;19,93;87,45;6,2;7,86;8,394587178;1,204393852;387,8152888;0;387,8152888;7,086290886;71,99%
2024;6;1;21;0;19,74;89,17;6,1;7,76;8,287785814;1,205175151;376,5997475;0;376,5997475;6,879540667;71,97%
2024;6;1;22;0;19,57;90,28;6,11;7,75;8,277105678;1,205875068;375,6774055;0;375,6774055;6,86107083;71,96%
2024;6;1;23;0;19,48;89,9;6,36;7,95;8,490708405;1,206245942;398,8388988;0;398,8388988;7,283162714;71,95%
2024;6;2;0;0;19,37;90,03;6,4;7,92;8,458667996;1,206699542;395,5015972;0;395,5015972;7,221116345;71,94%
2024;6;2;1;0;19,27;90,4;6,26;7,73;8,255745405;1,207112202;373,7818349;0;373,7818349;6,823605593;71,93%
2024;6;2;2;0;19,17;91,01;6,09;7,57;8,084863223;1,207525144;355,8231242;0;355,8231242;6,494855742;71,92%
2024;6;2;3;0;19,08;91,66;6,01;7,48;7,988741996;1,207897033;345,8880464;0;345,8880464;6,312720213;71,91%
2024;6;2;4;0;19,09;91,61;6,1;7,47;7,97806186;1,207855701;344,7661029;0;344,7661029;6,292331395;71,91%
2024;6;2;5;0;19,08;91,31;6,12;7,51;8,020782405;1,207897033;349,2256122;0;349,2256122;6,373633331;71,91%
2024;6;2;6;44,55;19,18;90,4;6,26;7,54;8,052822814;1,207483837;352,4532363;162,83025;515,2834863;9,4056238;71,92%
2024;6;2;7;135,77;19,5;87,79;6,44;7,58;8,09554336;1,206163506;356,5422569;496,23935;852,7816069;15,57300422;71,95%
2024;6;2;8;238,88;19,84;84,81;6,25;7,42;7,924661178;1,204763814;338,3650683;873,1064;1211,471468;22,13364522;71,98%
2024;6;2;9;401,3;20,1;82,87;6,12;7,32;7,817859814;1,203695652;327,1274614;1466,7515;1793,878961;32,78609746;72,01%
2024;6;2;10;552,75;20,31;80,95;6,34;7,59;8,106223496;1,202834287;356,6765866;2020,30125;2376,977837;43,45586054;72,03%
2024;6;2;11;692,65;20,45;80,21;6,76;8,06;8,608189905;1,202260729;410,3475088;2531,63575;2941,983259;53,79573195;72,05%
2024;6;2;12;812,7;20,53;79,88;7,1;8,49;9,067435768;1,201933227;461,6439997;2970,4185;3432,0625;62,76406073;72,05%
2024;6;2;13;813,58;20,58;79,29;7,28;8,72;9,313078905;1,201728628;489,8772896;2973,6349;3463,51219;63,34359425;72,06%
2024;6;2;14;896,9;20,58;78,67;7,44;8,92;9,526681632;1,201728628;514,948886;3278,1695;3793,118386;69,37170677;72,06%
2024;6;2;15;753,62;20,55;78,47;7,49;9,03;9,644163132;1,201851379;528,9690588;2754,4811;3283,450159;60,04796985;72,06%
2024;6;2;16;573,12;20,51;78,59;7,43;8,98;9,59076245;1,202015085;522,675904;2094,7536;2617,429504;47,86507949;72,05%
2024;6;2;17;354,67;20,32;79,84;7,22;8,71;9,302398768;1,202793301;489,0675987;1296,31885;1785,386449;32,64085195;72,03%
2024;6;2;18;149,38;20,11;81,03;6,9;8,29;8,853833041;1,203654607;438,1082714;545,9839;984,0921714;17,9861577;72,01%
2024;6;2;19;14,45;19,83;82,96;6,37;7,67;8,191664587;1,204804935;366,2652791;52,81475;419,0800291;7,656507039;71,98%
2024;6;2;20;0;19,61;84,98;5,66;6,91;7,379974224;1,205710309;284,0333781;0;284,0333781;5,187646172;71,96%
2024;6;2;21;0;19,4;86,7;5,44;6,72;7,177051633;1,206575799;264,7149374;0;264,7149374;4,833399136;71,94%
2024;6;2;22;0;19,19;88,21;5,6;6,92;7,39065436;1,207442533;285,4824518;0;285,4824518;5,211069149;71,92%
2024;6;2;23;0;19,02;89,05;5,88;7,25;7,74309886;1,208145087;320,723978;0;320,723978;5,852968393;71,90%
2024;6;3;0;0;18,9;89,46;6,11;7,51;8,020782405;1,2086415;349,4408514;0;349,4408514;6,37596518;71,89%
2024;6;3;1;0;18,8;89,98;6,17;7,57;8,084863223;1,209055489;356,2740732;0;356,2740732;6,499741214;71,88%
2024;6;3;2;0;18,71;90,46;6,17;7,56;8,074183087;1,209428322;355,2617145;0;355,2617145;6,48046058;71,87%
2024;6;3;3;0;18,64;90,77;6,06;7,43;7,935341314;1,209718462;340,8624572;0;340,8624572;6,217192798;71,86%
2024;6;3;4;0;18,6;90,93;5,94;7,28;7,775139269;1,209884319;324,4456715;0;324,4456715;5,917427907;71,86%
2024;6;3;5;0;18,56;91,18;5,89;7,22;7,711058451;1,210050221;317,9802944;0;317,9802944;5,799185796;71,86%
2024;6;3;6;34,45;18,77;90,09;5,93;7,17;7,657657769;1,209179741;312,3642313;125,91475;438,2789813;7,995476735;71,88%
2024;6;3;7;134,18;19,31;86,5;6,5;7,47;7,97806186;1,206947104;344,5067562;490,4279;834,9346562;15,2430672;71,93%
2024;6;3;8;303,35;19,67;83,23;6,83;7,83;8,362546769;1,205463254;384,7066455;1108,74425;1493,450895;27,27897985;71,97%
2024;6;3;9;490,92;20,02;80,66;6,8;7,84;8,373226905;1,204024116;385,3958462;1794,3126;2179,708446;39,83334202;72,00%
2024;6;3;10;655,53;20,33;79,3;6,53;7,62;8,138263905;1,202752317;360,0144101;2395,96215;2755,97656;50,38610649;72,03%
2024;6;3;11;833,97;20,65;78,15;6,06;7,27;7,764459133;1,201442308;321,1015509;3048,16035;3369,261901;61,62585251;72,07%
2024;6;3;12;951,88;20,86;77,66;5,55;6,92;7,39065436;1,200584164;283,8608889;3479,1214;3762,982289;68,84729474;72,09%
2024;6;3;13;989,88;20,98;77,7;5,2;6,71;7,166371496;1,200094346;262,2837894;3618,0114;3880,295189;71,00546258;72,10%
2024;6;3;14;927,22;21,04;77,91;5,05;6,67;7,123650951;1,199849587;258,2074239;3388,9891;3647,196524;66,74554776;72,10%
2024;6;3;15;792,42;21,1;77,98;5,19;6,96;7,433374905;1,199604928;287,7789356;2896,2951;3184,074036;58,27501998;72,11%
2024;6;3;16;601,3;21,11;78,04;5,49;7,42;7,924661178;1,199564161;336,9047148;2197,7515;2534,656215;46,38999855;72,11%
2024;6;3;17;376,17;21,06;78,33;5,92;7,96;8,501388541;1,199768023;397,8550118;1374,90135;1772,756362;32,44324117;72,11%
2024;6;3;18;167,1;20,88;79,27;6,35;8,34;8,907233723;1,2005025;442,9537401;610,7505;1053,70424;19,27904347;72,09%
2024;6;3;19;15,9;20,44;82,27;6,33;8,09;8,640230314;1,202301679;413,8831865;58,1145;471,9976865;8,630609474;72,04%
2024;6;3;20;0;20,04;85,73;5,9;7,49;7,999422132;1,203941983;345,8631915;0;345,8631915;6,320693717;72,00%
2024;6;3;21;0;19,83;87,74;5,78;7,41;7,913981042;1,204804935;337,276456;0;337,276456;6,161972368;71,98%
2024;6;3;22;0;19,69;88,54;5,97;7,63;8,148944041;1,205380925;361,9267185;0;361,9267185;6,611041626;71,97%
2024;6;3;23;0;19,66;88,49;6,12;7,66;8,180984451;1,205504423;365,3476466;0;365,3476466;6,673250948;71,97%
2024;6;4;0;0;19,66;88,11;6,15;7,71;8,234385132;1,205504423;371,0106629;0;371,0106629;6,776688671;71,97%
2024;6;4;1;0;19,73;86,31;6,53;8,1;8,65091045;1,2052163;416,0655015;0;416,0655015;7,600376227;71,97%
2024;6;4;2;0;19,7;86,17;6,5;8,03;8,576149496;1,205339764;407,8778957;0;407,8778957;7,450500546;71,97%
2024;6;4;3;0;19,59;87,45;6,32;7,8;8,33050636;1,205792683;381,3681462;0;381,3681462;6,965195541;71,96%
2024;6;4;4;0;19,49;88,69;6,3;7,79;8,319826223;1,206204723;380,3524922;0;380,3524922;6,945680573;71,95%
2024;6;4;5;0;19,44;88,52;6,29;7,82;8,351866632;1,206410848;383,8594441;0;383,8594441;7,009234479;71,94%
2024;6;4;6;44,62;19,54;87,55;6,29;7,64;8,159624178;1,205998668;363,239446;163,0861;526,325546;9,611986887;71,95%
2024;6;4;7;128,57;19,86;84,8;6,48;7,76;8,287785814;1,204681581;376,445514;469,92335;846,368864;15,46363174;71,99%
2024;6;4;8;198,43;20,29;80,01;6,77;8,2;8,757711814;1,202916269;427,0997891;725,26165;1152,361439;21,06686348;72,03%
2024;6;4;9;324,4;20,63;77,3;6,69;8,22;8,779072087;1,2015241;428,9816612;1185,682;1614,663661;29,53236229;72,06%
2024;6;4;10;448,33;20,88;75,29;6,66;8,24;8,800432359;1,2005025;430,9954562;1638,64615;2069,641606;37,86708734;72,09%
2024;6;4;11;545,3;21,04;74,29;6,58;8,22;8,779072087;1,199849587;428,3838078;1993,0715;2421,455308;44,3138613;72,10%
2024;6;4;12;727,42;21,13;74;6,55;8,25;8,811112496;1,199482636;431,8192139;2658,7201;3090,539314;56,56549785;72,11%
2024;6;4;13;758,05;21,16;74,29;6,65;8,39;8,960634405;1,199360368;448,5465231;2770,67275;3219,219273;58,92315155;72,12%
2024;6;4;14;802,22;21,17;74,62;6,86;8,69;9,281038495;1,199319618;485,1781044;2932,1141;3417,292204;62,54945734;72,12%
2024;6;4;15;695,2;21,14;75;7,15;9,04;9,654843268;1,199441877;529,1819568;2540,956;3070,137957;56,19287528;72,11%
2024;6;4;16;525,95;21,08;75,64;7,42;9,35;9,985927495;1,19968647;569,2760914;1922,34725;2491,623341;45,6005015;72,11%
2024;6;4;17;329,3;20,89;76,9;7,68;9,59;10,24225077;1,200461672;601,2813162;1203,5915;1804,872816;33,02321737;72,09%
2024;6;4;18;146,85;20,62;78,79;7,79;9,64;10,29565145;1,201565;608,5026281;536,73675;1145,239378;20,94625382;72,06%
2024;6;4;19;14,75;20,32;81,29;7,54;9,28;9,911166541;1,202793301;561,6129469;53,91125;615,5241969;11,25315709;72,03%
2024;6;4;20;0;20,2;82,46;7,26;9;9,612122723;1,203285325;525,7739337;0;525,7739337;9,610720484;72,02%
2024;6;4;21;0;20,14;82,32;7,22;8,97;9,580082313;1,203531488;522,0637272;0;522,0637272;9,5421059;72,01%
2024;6;4;22;0;20,04;82,1;7,29;9;9,612122723;1,203941983;526,0608597;0;526,0608597;9,61382897;72,00%
2024;6;4;23;0;19,92;81,73;7,45;9,09;9,70824395;1,204434947;537,793678;0;537,793678;9,826609763;71,99%
2024;6;5;0;0;19,8;81,33;7,53;9,1;9,718924086;1,204928315;539,2993346;0;539,2993346;9,852478707;71,98%
2024;6;5;1;0;19,71;80,91;7,51;9,02;9,633482995;1,205298607;529,2077038;0;529,2077038;9,666905495;71,97%
2024;6;5;2;0;19,63;80,79;7,42;8,89;9,494641223;1,205627946;512,8202029;0;512,8202029;9,366517832;71,96%
2024;6;5;3;0;19,57;80,51;7,38;8,86;9,462600814;1,205875068;509,1343343;0;509,1343343;9,298421141;71,96%
2024;6;5;4;0;19,48;80,47;7,43;8,87;9,47328095;1,206245942;510,5539292;0;510,5539292;9,323181243;71,95%
2024;6;5;5;0;19,4;80,6;7,43;8,84;9,441240541;1,206575799;506,906616;0;506,906616;9,25554872;71,94%
2024;6;5;6;41,97;19,4;80,35;7,51;8,83;9,430560404;1,206575799;505,646396;153,40035;659,046746;12,03345759;71,94%
2024;6;5;7;121,15;19,55;78,71;7,79;9,07;9,686883677;1,205957465;535,9036508;442,80325;978,7069008;17,87382108;71,96%
2024;6;5;8;211,5;19,75;77,14;8,01;9,28;9,911166541;1,205134005;562,7058775;773,0325;1335,738378;24,40095678;71,98%
2024;6;5;9;354,88;20;76,04;7,96;9,24;9,868445995;1,20410626;557,0210643;1297,0864;1854,107464;33,88216686;72,00%
2024;6;5;10;504,45;20,29;74,63;7,68;9,01;9,622802859;1,202916269;526,886672;1843,76475;2370,651422;43,33899778;72,03%
2024;6;5;11;788,92;20,55;73,38;7,28;8,67;9,259678223;1,201851379;483,7242416;2883,5026;3367,226842;61,58008378;72,06%
2024;6;5;12;929,03;20,77;72,51;6,87;8,36;8,928593996;1,20095179;445,5251358;3395,60465;3841,129786;70,26830243;72,08%
2024;6;5;13;969,92;20,96;71,9;6,49;8,07;8,618870041;1,200175955;410,8066597;3545,0576;3955,86426;72,38629179;72,10%
2024;6;5;14;911,7;21,06;72,02;6,13;7,79;8,319826223;1,199768023;378,3228079;3332,2635;3710,586308;67,90749653;72,11%
2024;6;5;15;771,22;21,07;72,59;5,94;7,65;8,170304314;1,199727245;362,4730755;2818,8091;3181,282175;58,22150097;72,11%
2024;6;5;16;587,12;20,97;73,67;5,93;7,65;8,170304314;1,200135149;362,5963154;2145,9236;2508,519915;45,90273105;72,10%
2024;6;5;17;373,88;20,77;75,03;6,1;7,73;8,255745405;1,20095179;371,8742656;1366,5314;1738,405666;31,80179319;72,08%
2024;6;5;18;166,68;20,48;76,72;6,32;7,81;8,341186496;1,202137895;381,3554645;609,2154;990,5708645;18,11387047;72,05%
2024;6;5;19;17,17;20,11;79,35;6,27;7,57;8,084863223;1,203654607;354,6825877;62,75635;417,4389377;7,629491204;72,01%
2024;6;5;20;0;19,81;82,2;5,8;7,06;7,540176269;1,204887186;299,5535909;0;299,5535909;5,472631225;71,98%
2024;6;5;21;0;19,62;83,92;5,51;6,78;7,241132451;1,205669126;270,6262791;0;270,6262791;4,942844745;71,96%
2024;6;5;22;0;19,48;84,89;5,41;6,69;7,145011224;1,206245942;261,6034725;0;261,6034725;4,777118436;71,95%
2024;6;5;23;0;19,37;85,45;5,27;6,54;6,984809178;1,206699542;246,6774863;0;246,6774863;4,503867598;71,94%
2024;6;6;0;0;19,3;85,44;5,07;6,31;6,739166042;1,206988374;224,2767666;0;224,2767666;4,094474066;71,93%
2024;6;6;1;0;19,32;85,09;4,88;6,08;6,493522906;1,206905836;202,529296;0;202,529296;3,697547543;71,93%
2024;6;6;2;0;19,37;84,15;4,85;6,04;6,45080236;1,206699542;198,791747;0;198,791747;3,629563935;71,94%
2024;6;6;3;0;19,38;83,43;4,74;5,88;6,279920179;1,206658291;184,2036733;0;184,2036733;3,36325986;71,94%
2024;6;6;4;0;19,35;82,21;4,72;5,84;6,237199633;1,206782051;180,6350979;0;180,6350979;3,297965931;71,94%
2024;6;6;5;0;19,31;82,06;4,89;6,04;6,45080236;1,206947104;198,8325304;0;198,8325304;3,630005772;71,93%
2024;6;6;6;59,7;19,46;81,55;5,15;6,14;6,557603724;1,206328389;208,0276092;218,2035;426,2311092;7,783153143;71,95%
2024;6;6;7;228,85;19,75;79,55;5,04;5,68;6,066317452;1,205134005;166,2953425;836,44675;1002,742092;18,3178584;71,98%
2024;6;6;8;403,62;20;77,85;4,48;5;5,340068179;1,20410626;110,7711472;1475,2311;1586,002247;28,98278218;72,00%
2024;6;6;9;580,35;20,32;76,21;4,08;4,6;4,912862725;1,202793301;81,77786722;2121,17925;2202,957117;40,27497641;72,03%
2024;6;6;10;814,67;20,73;74,94;3,84;4,52;4,827421634;1,201115251;76,25387134;2977,61885;3053,872721;55,86339306;72,07%
2024;6;6;11;960,35;21,05;74,46;3,58;4,42;4,72062027;1,199808804;69,59189611;3510,07925;3579,671146;65,51070761;72,11%
2024;6;6;12;1004,75;21,27;74,22;3,19;4,11;4,389536043;1,198912268;50,46743145;3672,36125;3722,828681;68,15138688;72,13%
2024;6;6;13;973,85;21,43;74,29;2,8;3,75;4,005051134;1,198261084;31,02792727;3559,42175;3590,449677;65,74259164;72,14%
2024;6;6;14;827,15;21,54;74,34;2,4;3,24;3,46036418;1,197813804;9,615252068;3023,23325;3032,848502;55,54115503;72,15%
2024;6;6;15;561,35;21,57;73,86;1,9;2,47;2,637993681;1,197691877;0;2051,73425;2051,73425;37,57537774;72,16%
2024;6;6;16;446,92;21,5;73,65;1,68;2,13;2,274869044;1,197976413;0;1633,4926;1633,4926;29,912815;72,15%
2024;6;6;17;277,08;21,19;75;1,82;2,37;2,531192317;1,199238126;0;1012,7274;1012,7274;18,53728106;72,12%
2024;6;6;18;140,32;20,86;76,8;1,78;2,38;2,541872453;1,200584164;0;512,8696;512,8696;9,383430961;72,09%
2024;6;6;19;18;20,58;77,89;1,69;2,24;2,392350544;1,201728628;0;65,79;65,79;1,203222289;72,06%
2024;6;6;20;0;20,26;78,71;1,41;1,78;1,901064272;1,203039262;0;0;0;0;72,03%
2024;6;6;21;0;19,93;79,94;1,03;1,29;1,37773759;1,204393852;0;0;0;0;71,99%
2024;6;6;22;0;19,77;80,76;0,77;0,88;0,939852;1,205051721;0;0;0;0;71,98%
2024;6;6;23;0;19,65;82,06;0,42;0,47;0,501966409;1,205545594;0;0;0;0;71,97%
2024;6;7;0;0;19,53;83,28;0,08;0,1;0,106801364;1,206039873;0;0;0;0;71,95%
2024;6;7;1;0;19,43;84,69;0,67;0,73;0,779649954;1,206452081;0;0;0;0;71,94%
2024;6;7;2;0;19,32;86,67;1,37;1,5;1,602020454;1,206905836;0;0;0;0;71,93%
2024;6;7;3;0;19,16;89,11;2,02;2,26;2,413710817;1,207566453;0;0;0;0;71,92%
2024;6;7;4;0;19;91,75;2,62;2,98;3,182680635;1,208227794;2,424413328;0;2,424413328;0,044242467;71,90%
2024;6;7;5;0;18,88;94,59;3,18;3,66;3,908929907;1,208724275;26,91794537;0;26,91794537;0,49113636;71,89%
2024;6;7;6;67,82;19,12;95,31;3,75;4,38;4,677899725;1,207731721;67,45879049;247,8821;315,3408905;5,755531502;71,91%
2024;6;7;7;275,95;19,87;92,59;4,47;5,01;5,350748316;1,204640468;111,5798368;1008,59725;1120,177087;20,46654516;71,99%
2024;6;7;8;504,67;20,55;89,75;4,64;5,68;6,066317452;1,201851379;165,8423759;1844,56885;2010,411226;36,76654337;72,06%
2024;6;7;9;687,45;21,09;86,46;4,64;6,13;6,546923588;1,199645697;205,9443218;2512,62975;2718,574072;49,75473547;72,11%
2024;6;7;10;835,78;21,54;83,45;4,42;6,09;6,504203042;1,197813804;201,9260176;3054,7759;3256,701918;59,64062695;72,15%
2024;6;7;11;936,6;21,91;81,18;4,17;5,83;6,226519497;1,196311767;178,1824344;3423,273;3601,455434;65,98798712;72,19%
2024;6;7;12;988,95;22,13;80,09;3,96;5,53;5,906115406;1,195420448;152,1980326;3614,61225;3766,810283;69,03874897;72,21%
2024;6;7;13;1003,47;22,25;79,72;3,75;5,21;5,564351043;1,194934834;126,104188;3667,68285;3793,787038;69,54473828;72,23%
2024;6;7;14;914,33;22,32;79,66;3,53;4,87;5,201226407;1,194651741;100,2668715;3341,87615;3442,143022;63,10479054;72,23%
2024;6;7;15;763,05;22,26;80,36;3,32;4,54;4,848781907;1,194894384;77,19285721;2788,94775;2866,140607;52,54057652;72,23%
2024;6;7;16;552,55;22,09;81,97;3,14;4,29;4,581778498;1,195582408;61,1247492;2019,57025;2080,694999;38,13322467;72,21%
2024;6;7;17;366,4;21,84;84,07;2,9;3,98;4,250694271;1,196595647;43,01235605;1339,192;1382,204356;25,32310641;72,18%
2024;6;7;18;156,88;21,49;86,9;2,57;3,54;3,780768271;1,198017072;21,24052826;573,3964;594,6369283;10,88894917;72,15%
2024;6;7;19;18,88;21,19;89,49;2,22;3,1;3,310842271;1,199238126;5,341147973;69,0064;74,34754797;1,360880917;72,12%
2024;6;7;20;0;20,97;91,77;1,83;2,58;2,75547518;1,200135149;0;0;0;0;72,10%
2024;6;7;21;0;20,9;92,65;1,51;2,11;2,253508772;1,200420847;0;0;0;0;72,09%
2024;6;7;22;0;20,83;93,08;1,46;2,08;2,221468363;1,200706681;0;0;0;0;72,08%
2024;6;7;23;0;20,69;93,62;1,41;2,26;2,413710817;1,201278757;0;0;0;0;72,07%
2024;6;8;0;0;20,58;93,43;1,69;2,59;2,766155317;1,201728628;0;0;0;0;72,06%
2024;6;8;1;0;20,48;92,89;2,1;2,86;3,054518998;1,202137895;0,393273936;0;0,393273936;0,007191523;72,05%
2024;6;8;2;0;20,35;92,92;2,32;2,97;3,172000498;1,202670358;2,204754502;0;2,204754502;0,040309515;72,04%
2024;6;8;3;0;20,24;93,18;2,53;3,09;3,300162135;1,203121272;5,0846649;0;5,0846649;0,092948707;72,02%
2024;6;8;4;0;20,15;93,68;2,76;3,32;3,545805271;1,203490453;12,47148908;0;12,47148908;0,227952864;72,02%
2024;6;8;5;0;20,13;93,88;3;3,63;3,876889498;1,203572525;25,39853349;0;25,39853349;0,46421944;72,01%
2024;6;8;6;66,55;20,28;92,78;3,39;3,95;4,218653862;1,202957264;41,59008666;243,24025;284,8303367;5,207045556;72,03%
2024;6;8;7;274,35;20,51;89,8;3,81;4,21;4,496337407;1,202015085;56,54227656;1002,74925;1059,291527;19,37132329;72,05%
2024;6;8;8;498,52;20,79;86,02;4,03;4,43;4,731300407;1,200870076;70,30298129;1822,0906;1892,393581;34,61975557;72,08%
2024;6;8;9;695,33;21,31;81,52;3,96;4,56;4,870142179;1,198749406;78,78788021;2541,43115;2620,21903;47,96929413;72,13%
2024;6;8;10;865,42;21,84;78,13;3,53;4,48;4,784701089;1,196595647;73,31869467;3163,1101;3236,428795;59,29400409;72,18%
2024;6;8;11;979,78;22,29;75,66;3,21;4,29;4,581778498;1,19477305;61,08337041;3581,0959;3642,17927;66,76928084;72,23%
2024;6;8;12;1025,72;22,61;74,24;3,03;4,11;4,389536043;1,193480356;50,23877863;3749,0066;3799,245379;69,67951023;72,26%
2024;6;8;13;1016,25;22,82;73,68;2,96;4,1;4,378855907;1,192633544;49,62544554;3714,39375;3764,019196;69,05351155;72,28%
2024;6;8;14;940,53;22,95;73,18;3,03;4,23;4,51769768;1,192109929;57,28135507;3437,63715;3494,918505;64,12820643;72,30%
2024;6;8;15;807,12;22,99;72,62;3,07;4,31;4,60313877;1,191948909;62,17751906;2950,0236;3012,201119;55,27389053;72,30%
2024;6;8;16;625,7;22,92;72,51;3,08;4,36;4,656539452;1,192230722;65,3253969;2286,9335;2352,258897;43,15977162;72,29%
2024;6;8;17;412,83;22,79;72,84;3,16;4,54;4,848781907;1,192754443;77,05461225;1508,89365;1585,948262;29,09410011;72,28%
2024;6;8;18;192,5;22,57;73,72;3,33;4,92;5,254627088;1,19364179;103,8496815;703,5875;807,4371815;14,80786508;72,26%
2024;6;8;19;21,25;22,21;75,93;3,47;5,22;5,575031179;1,195096662;126,91;77,66875;204,57875;3,749970026;72,22%
2024;6;8;20;0;21,76;79,08;3,3;5,19;5,54299077;1,196920247;124,7387714;0;124,7387714;2,285062326;72,18%
2024;6;8;21;0;21,44;81,18;3,37;5,15;5,500270225;1,198220408;121,740816;0;121,740816;2,229154678;72,14%
2024;6;8;22;0;21,14;83,28;3,58;5,11;5,457549679;1,199441877;118,7549549;0;118,7549549;2,173577366;72,11%
2024;6;8;23;0;20,84;85,86;3,74;4,94;5,275987361;1,200665839;105,9487888;0;105,9487888;1,938378805;72,08%
2024;6;9;0;0;20,52;88,98;3,84;4,79;5,115785316;1,201974155;95,06520744;0;95,06520744;1,738486885;72,05%
2024;6;9;1;0;20,25;91,97;3,95;4,82;5,147825725;1,203080266;97,3222712;0;97,3222712;1,779095579;72,03%
2024;6;9;2;0;20,04;94,22;4,25;5,14;5,489590088;1,203941983;121,5392078;0;121,5392078;2,221144447;72,00%
2024;6;9;3;0;19,93;95,04;4,55;5,5;5,874074997;1,204393852;150,8116;0;150,8116;2,755680081;71,99%
2024;6;9;4;0;19,86;95,03;4,82;5,85;6,24787977;1,204681581;181,2137965;0;181,2137965;3,310877248;71,99%
2024;6;9;5;0;19,8;94,7;5,12;6,2;6,621684542;1,204928315;213,4254532;0;213,4254532;3,899077189;71,98%
2024;6;9;6;60,53;19,95;93,08;5,55;6,49;6,931408497;1,204311668;241,2571677;221,23715;462,4943177;8,451085888;72,00%
2024;6;9;7;257,8;20,26;89,93;6,01;6,68;7,134331087;1,203039262;259,9002838;942,259;1202,159284;21,97632603;72,03%
2024;6;9;8;481,95;20,57;86,33;6,1;6,77;7,230452315;1,201769542;268,7326731;1761,52725;2030,259923;37,13056834;72,06%
